DATENUM_EXCEL,MATLAB_DATENUM,TMPC
40296.98125,735718.9813,-0.6
40297.02292,735719.0229,0
40297.06458,735719.0646,-0.6
40297.10625,735719.1063,-0.6
40297.14792,735719.1479,-1.1
40297.18958,735719.1896,-1.1
40297.23125,735719.2313,-1.1
40297.27292,735719.2729,-1.1
40297.31458,735719.3146,-1.1
40297.35625,735719.3563,0
40297.39792,735719.3979,1.7
40297.43958,735719.4396,2.2
40297.48125,735719.4813,2.8
40297.52292,735719.5229,2.8
40297.56458,735719.5646,2.8
40297.60625,735719.6063,3.9
40297.64792,735719.6479,4.4
40297.68958,735719.6896,5
40297.73125,735719.7313,5
40297.77292,735719.7729,4.4
40297.81458,735719.8146,3.9
40297.85625,735719.8563,3.9
40297.89792,735719.8979,3.3
40297.93958,735719.9396,2.8
40297.98125,735719.9813,2.8
40298.02292,735720.0229,2.8
40298.06458,735720.0646,2.8
40298.10625,735720.1063,2.2
40298.14792,735720.1479,1.7
40298.18958,735720.1896,1.7
40298.23125,735720.2313,1.1
40298.27292,735720.2729,1.1
40298.31458,735720.3146,0.6
40298.35625,735720.3563,1.1
40298.39792,735720.3979,1.7
40298.43958,735720.4396,3.3
40298.48125,735720.4813,2.2
40298.52292,735720.5229,3.9
40298.56458,735720.5646,5
40298.60625,735720.6063,5.6
40298.64792,735720.6479,7.8
40298.68958,735720.6896,8.3
40298.73125,735720.7313,8.3
40298.77292,735720.7729,8.3
40298.81458,735720.8146,7.8
40298.85625,735720.8563,7.2
40298.89792,735720.8979,6.7
40298.93958,735720.9396,6.1
40298.98125,735720.9813,6.1
40299.02292,735721.0229,6.1
40299.06458,735721.0646,5.6
40299.10625,735721.1063,5.6
40299.14792,735721.1479,5.6
40299.18958,735721.1896,5.6
40299.23125,735721.2313,5.6
40299.27292,735721.2729,5.6
40299.31458,735721.3146,6.1
40299.35625,735721.3563,6.7
40299.39792,735721.3979,7.2
40299.43958,735721.4396,8.3
40299.48125,735721.4813,9.4
40299.52292,735721.5229,9.4
40299.56458,735721.5646,8.9
40299.60625,735721.6063,8.9
40299.64792,735721.6479,9.4
40299.68958,735721.6896,9.4
40299.73125,735721.7313,11.1
40299.77292,735721.7729,10
40299.81458,735721.8146,10
40299.85625,735721.8563,9.4
40299.89792,735721.8979,8.9
40299.93958,735721.9396,8.3
40299.98125,735721.9813,8.3
40300.02292,735722.0229,7.8
40300.06458,735722.0646,7.2
40300.10625,735722.1063,7.2
40300.14792,735722.1479,7.2
40300.18958,735722.1896,6.7
40300.23125,735722.2313,6.1
40300.27292,735722.2729,5.6
40300.31458,735722.3146,6.1
40300.35625,735722.3563,6.7
40300.39792,735722.3979,7.2
40300.43958,735722.4396,7.8
40300.48125,735722.4813,7.8
40300.52292,735722.5229,8.9
40300.56458,735722.5646,8.9
40300.60625,735722.6063,8.3
40300.64792,735722.6479,9.4
40300.68958,735722.6896,9.4
40300.73125,735722.7313,9.4
40300.77292,735722.7729,9.4
40300.81458,735722.8146,9.4
40300.85625,735722.8563,9.4
40300.89792,735722.8979,8.3
40300.93958,735722.9396,7.2
40300.98125,735722.9813,7.2
40301.02292,735723.0229,6.7
40301.06458,735723.0646,6.1
40301.10625,735723.1063,6.1
40301.14792,735723.1479,5.6
40301.18958,735723.1896,5.6
40301.23125,735723.2313,5
40301.27292,735723.2729,5
40301.31458,735723.3146,5
40301.35625,735723.3563,5
40301.39792,735723.3979,5.6
40301.43958,735723.4396,7.2
40301.48125,735723.4813,7.8
40301.52292,735723.5229,7.8
40301.56458,735723.5646,7.8
40301.60625,735723.6063,8.3
40301.64792,735723.6479,8.9
40301.68958,735723.6896,8.9
40301.73125,735723.7313,8.9
40301.77292,735723.7729,8.9
40301.81458,735723.8146,8.9
40301.85625,735723.8563,7.8
40301.89792,735723.8979,7.8
40301.93958,735723.9396,6.7
40301.98125,735723.9813,6.7
40302.02292,735724.0229,6.1
40302.06458,735724.0646,5.6
40302.10625,735724.1063,5
40302.14792,735724.1479,5
40302.18958,735724.1896,5
40302.23125,735724.2313,5
40302.27292,735724.2729,5
40302.31458,735724.3146,5
40302.35625,735724.3563,6.1
40302.39792,735724.3979,6.7
40302.43958,735724.4396,7.8
40302.48125,735724.4813,7.8
40302.52292,735724.5229,8.3
40302.56458,735724.5646,7.8
40302.60625,735724.6063,7.8
40302.64792,735724.6479,7.8
40302.68958,735724.6896,9.4
40302.73125,735724.7313,9.4
40302.77292,735724.7729,8.9
40302.81458,735724.8146,8.9
40302.85625,735724.8563,7.8
40302.89792,735724.8979,7.8
40302.93958,735724.9396,6.7
40302.98125,735724.9813,5.6
40303.02292,735725.0229,5
40303.06458,735725.0646,4.4
40303.10625,735725.1063,5
40303.14792,735725.1479,4.4
40303.18958,735725.1896,4.4
40303.23125,735725.2313,3.9
40303.27292,735725.2729,3.9
40303.31458,735725.3146,3.9
40303.35625,735725.3563,4.4
40303.39792,735725.3979,5
40303.43958,735725.4396,6.7
40303.48125,735725.4813,7.2
40303.52292,735725.5229,6.7
40303.56458,735725.5646,7.8
40303.60625,735725.6063,6.7
40303.64792,735725.6479,6.1
40303.68958,735725.6896,6.1
40303.73125,735725.7313,4.4
40303.77292,735725.7729,2.8
40303.81458,735725.8146,2.2
40303.85625,735725.8563,1.1
40303.89792,735725.8979,0.6
40303.93958,735725.9396,0
40303.98125,735725.9813,0
40304.02292,735726.0229,0
40304.06458,735726.0646,0
40304.10625,735726.1063,-0.6
40304.14792,735726.1479,-0.6
40304.18958,735726.1896,-0.6
40304.23125,735726.2313,0
40304.27292,735726.2729,0
40304.31458,735726.3146,0
40304.35625,735726.3563,0
40304.39792,735726.3979,1.7
40304.43958,735726.4396,2.2
40304.48125,735726.4813,2.8
40304.52292,735726.5229,4.4
40304.56458,735726.5646,5
40304.60625,735726.6063,5
40304.64792,735726.6479,6.1
40304.68958,735726.6896,5.6
40304.73125,735726.7313,5.6
40304.77292,735726.7729,5.6
40304.81458,735726.8146,6.1
40304.85625,735726.8563,6.1
40304.89792,735726.8979,5.6
40304.93958,735726.9396,4.4
40304.98125,735726.9813,5
40305.02292,735727.0229,4.4
40305.06458,735727.0646,4.4
40305.10625,735727.1063,4.4
40305.14792,735727.1479,3.3
40305.18958,735727.1896,2.8
40305.23125,735727.2313,2.8
40305.27292,735727.2729,2.8
40305.31458,735727.3146,2.8
40305.35625,735727.3563,2.2
40305.39792,735727.3979,1.7
40305.43958,735727.4396,2.8
40305.48125,735727.4813,3.3
40305.52292,735727.5229,3.9
40305.56458,735727.5646,4.4
40305.60625,735727.6063,5
40305.64792,735727.6479,5.6
40305.68958,735727.6896,7.2
40305.73125,735727.7313,6.1
40305.77292,735727.7729,6.1
40305.81458,735727.8146,5.6
40305.85625,735727.8563,5.6
40305.89792,735727.8979,4.4
40305.93958,735727.9396,3.9
40305.98125,735727.9813,3.3
40306.02292,735728.0229,3.3
40306.06458,735728.0646,3.3
40306.10625,735728.1063,3.3
40306.14792,735728.1479,2.8
40306.18958,735728.1896,2.8
40306.23125,735728.2313,2.2
40306.27292,735728.2729,2.2
40306.31458,735728.3146,2.2
40306.35625,735728.3563,2.2
40306.39792,735728.3979,2.8
40306.43958,735728.4396,2.8
40306.48125,735728.4813,3.3
40306.52292,735728.5229,4.4
40306.56458,735728.5646,5
40306.60625,735728.6063,6.1
40306.64792,735728.6479,6.7
40306.68958,735728.6896,7.2
40306.73125,735728.7313,6.1
40306.77292,735728.7729,7.2
40306.81458,735728.8146,7.2
40306.85625,735728.8563,6.7
40306.89792,735728.8979,6.1
40306.93958,735728.9396,5.6
40306.98125,735728.9813,5
40307.02292,735729.0229,5
40307.06458,735729.0646,5
40307.10625,735729.1063,5
40307.14792,735729.1479,4.4
40307.18958,735729.1896,3.9
40307.23125,735729.2313,3.9
40307.27292,735729.2729,3.9
40307.31458,735729.3146,3.3
40307.35625,735729.3563,3.9
40307.39792,735729.3979,3.9
40307.43958,735729.4396,4.4
40307.48125,735729.4813,5.6
40307.52292,735729.5229,6.7
40307.56458,735729.5646,7.2
40307.60625,735729.6063,7.2
40307.64792,735729.6479,7.8
40307.68958,735729.6896,7.8
40307.73125,735729.7313,7.2
40307.77292,735729.7729,7.2
40307.81458,735729.8146,7.8
40307.85625,735729.8563,7.2
40307.89792,735729.8979,6.1
40307.93958,735729.9396,6.1
40307.98125,735729.9813,5.6
40308.02292,735730.0229,5.6
40308.06458,735730.0646,5
40308.10625,735730.1063,5
40308.14792,735730.1479,4.4
40308.18958,735730.1896,3.9
40308.23125,735730.2313,3.9
40308.27292,735730.2729,4.4
40308.31458,735730.3146,4.4
40308.35625,735730.3563,5.6
40308.39792,735730.3979,5.6
40308.43958,735730.4396,6.7
40308.48125,735730.4813,6.7
40308.52292,735730.5229,7.2
40308.56458,735730.5646,7.2
40308.60625,735730.6063,7.2
40308.64792,735730.6479,7.2
40308.68958,735730.6896,7.8
40308.73125,735730.7313,7.8
40308.77292,735730.7729,7.8
40308.81458,735730.8146,8.3
40308.85625,735730.8563,7.8
40308.89792,735730.8979,7.2
40308.93958,735730.9396,6.1
40308.98125,735730.9813,6.1
40309.02292,735731.0229,6.1
40309.06458,735731.0646,5.6
40309.10625,735731.1063,5.6
40309.14792,735731.1479,5.6
40309.18958,735731.1896,5.6
40309.23125,735731.2313,5
40309.27292,735731.2729,5
40309.31458,735731.3146,5.6
40309.35625,735731.3563,5.6
40309.39792,735731.3979,6.7
40309.43958,735731.4396,6.7
40309.48125,735731.4813,8.3
40309.52292,735731.5229,7.8
40309.56458,735731.5646,7.8
40309.60625,735731.6063,8.9
40309.64792,735731.6479,8.9
40309.68958,735731.6896,8.3
40309.73125,735731.7313,8.9
40309.77292,735731.7729,8.9
40309.81458,735731.8146,8.9
40309.85625,735731.8563,8.9
40309.89792,735731.8979,7.8
40309.93958,735731.9396,7.8
40309.98125,735731.9813,7.2
40310.02292,735732.0229,6.7
40310.06458,735732.0646,6.7
40310.10625,735732.1063,6.1
40310.14792,735732.1479,6.1
40310.18958,735732.1896,5.6
40310.23125,735732.2313,5
40310.27292,735732.2729,4.4
40310.31458,735732.3146,5
40310.35625,735732.3563,6.1
40310.39792,735732.3979,6.7
40310.43958,735732.4396,7.2
40310.48125,735732.4813,7.8
40310.52292,735732.5229,7.8
40310.56458,735732.5646,8.9
40310.60625,735732.6063,10.6
40310.64792,735732.6479,9.4
40310.68958,735732.6896,9.4
40310.73125,735732.7313,8.9
40310.77292,735732.7729,8.9
40310.81458,735732.8146,10
40310.85625,735732.8563,8.3
40310.89792,735732.8979,8.3
40310.93958,735732.9396,7.8
40310.98125,735732.9813,7.8
40311.02292,735733.0229,6.7
40311.06458,735733.0646,6.1
40311.10625,735733.1063,4.4
40311.14792,735733.1479,3.9
40311.18958,735733.1896,3.3
40311.23125,735733.2313,2.8
40311.27292,735733.2729,1.7
40311.31458,735733.3146,2.8
40311.35625,735733.3563,2.8
40311.39792,735733.3979,3.3
40311.43958,735733.4396,4.4
40311.48125,735733.4813,3.9
40311.52292,735733.5229,4.4
40311.56458,735733.5646,5
40311.60625,735733.6063,6.1
40311.64792,735733.6479,6.7
40311.68958,735733.6896,6.7
40311.73125,735733.7313,6.7
40311.77292,735733.7729,6.7
40311.81458,735733.8146,6.7
40311.85625,735733.8563,6.7
40311.89792,735733.8979,5.6
40311.93958,735733.9396,5
40311.98125,735733.9813,4.4
40312.02292,735734.0229,4.4
40312.06458,735734.0646,4.4
40312.10625,735734.1063,4.4
40312.14792,735734.1479,4.4
40312.18958,735734.1896,3.9
40312.23125,735734.2313,3.9
40312.27292,735734.2729,3.3
40312.31458,735734.3146,3.9
40312.35625,735734.3563,4.4
40312.43958,735734.4396,5.6
40312.48125,735734.4813,6.1
40312.52292,735734.5229,6.7
40312.56458,735734.5646,7.8
40312.60625,735734.6063,7.8
40312.64792,735734.6479,8.9
40312.68958,735734.6896,9.4
40312.73125,735734.7313,10.6
40312.77292,735734.7729,10
40312.81458,735734.8146,9.4
40312.85625,735734.8563,9.4
40312.89792,735734.8979,9.4
40312.93958,735734.9396,8.9
40312.98125,735734.9813,8.3
40313.02292,735735.0229,8.3
40313.06458,735735.0646,7.8
40313.10625,735735.1063,7.2
40313.14792,735735.1479,7.2
40313.18958,735735.1896,6.7
40313.23125,735735.2313,6.7
40313.27292,735735.2729,6.7
40313.31458,735735.3146,6.7
40313.35625,735735.3563,7.2
40313.39792,735735.3979,7.8
40313.43958,735735.4396,8.3
40313.48125,735735.4813,8.9
40313.52292,735735.5229,9.4
40313.56458,735735.5646,10
40313.60625,735735.6063,11.7
40313.64792,735735.6479,11.7
40313.68958,735735.6896,12.2
40313.73125,735735.7313,11.7
40313.77292,735735.7729,11.1
40313.81458,735735.8146,11.1
40313.85625,735735.8563,11.1
40313.89792,735735.8979,11.1
40313.93958,735735.9396,9.4
40313.98125,735735.9813,9.4
40314.02292,735736.0229,10
40314.06458,735736.0646,9.4
40314.10625,735736.1063,8.9
40314.14792,735736.1479,8.3
40314.18958,735736.1896,7.8
40314.23125,735736.2313,7.2
40314.27292,735736.2729,6.7
40314.31458,735736.3146,6.7
40314.35625,735736.3563,7.2
40314.39792,735736.3979,7.8
40314.43958,735736.4396,8.3
40314.48125,735736.4813,8.3
40314.52292,735736.5229,9.4
40314.56458,735736.5646,10.6
40314.60625,735736.6063,10
40314.64792,735736.6479,10
40314.68958,735736.6896,10.6
40314.73125,735736.7313,10.6
40314.77292,735736.7729,10
40314.81458,735736.8146,10.6
40314.85625,735736.8563,10
40314.89792,735736.8979,9.4
40314.93958,735736.9396,8.9
40314.98125,735736.9813,8.3
40315.02292,735737.0229,8.3
40315.06458,735737.0646,7.8
40315.10625,735737.1063,7.8
40315.14792,735737.1479,7.2
40315.18958,735737.1896,6.7
40315.23125,735737.2313,6.7
40315.27292,735737.2729,6.1
40315.31458,735737.3146,6.1
40315.35625,735737.3563,5.6
40315.39792,735737.3979,5.6
40315.43958,735737.4396,6.1
40315.48125,735737.4813,6.7
40315.52292,735737.5229,6.1
40315.56458,735737.5646,6.7
40315.60625,735737.6063,6.7
40315.64792,735737.6479,5
40315.68958,735737.6896,3.3
40315.73125,735737.7313,2.8
40315.77292,735737.7729,2.2
40315.81458,735737.8146,3.3
40315.85625,735737.8563,2.8
40315.89792,735737.8979,2.2
40315.93958,735737.9396,2.2
40315.98125,735737.9813,2.2
40316.02292,735738.0229,1.7
40316.06458,735738.0646,1.1
40316.10625,735738.1063,1.1
40316.14792,735738.1479,1.1
40316.18958,735738.1896,1.7
40316.23125,735738.2313,1.7
40316.27292,735738.2729,1.7
40316.31458,735738.3146,1.1
40316.35625,735738.3563,1.1
40316.39792,735738.3979,1.7
40316.43958,735738.4396,1.7
40316.48125,735738.4813,2.2
40316.52292,735738.5229,3.3
40316.56458,735738.5646,3.3
40316.60625,735738.6063,3.3
40316.64792,735738.6479,3.9
40316.68958,735738.6896,5
40316.73125,735738.7313,5
40316.77292,735738.7729,4.4
40316.81458,735738.8146,4.4
40316.85625,735738.8563,3.9
40316.89792,735738.8979,3.9
40316.93958,735738.9396,3.3
40316.98125,735738.9813,2.8
40317.02292,735739.0229,2.8
40317.06458,735739.0646,2.8
40317.10625,735739.1063,2.2
40317.14792,735739.1479,2.2
40317.18958,735739.1896,1.7
40317.23125,735739.2313,1.1
40317.27292,735739.2729,1.1
40317.31458,735739.3146,1.1
40317.35625,735739.3563,0.6
40317.39792,735739.3979,1.7
40317.43958,735739.4396,2.2
40317.48125,735739.4813,2.2
40317.52292,735739.5229,2.8
40317.56458,735739.5646,3.9
40317.60625,735739.6063,3.9
40317.64792,735739.6479,4.4
40317.68958,735739.6896,4.4
40317.73125,735739.7313,5
40317.77292,735739.7729,4.4
40317.81458,735739.8146,3.9
40317.85625,735739.8563,2.8
40317.89792,735739.8979,2.2
40317.93958,735739.9396,1.7
40317.98125,735739.9813,1.7
40318.02292,735740.0229,1.7
40318.06458,735740.0646,1.1
40318.10625,735740.1063,1.1
40318.14792,735740.1479,1.1
40318.18958,735740.1896,1.1
40318.23125,735740.2313,0.6
40318.27292,735740.2729,0
40318.31458,735740.3146,-0.6
40318.35625,735740.3563,-0.6
40318.39792,735740.3979,0
40318.43958,735740.4396,1.1
40318.48125,735740.4813,2.2
40318.52292,735740.5229,2.8
40318.56458,735740.5646,2.2
40318.60625,735740.6063,3.3
40318.64792,735740.6479,3.3
40318.68958,735740.6896,3.9
40318.73125,735740.7313,4.4
40318.77292,735740.7729,4.4
40318.81458,735740.8146,5
40318.85625,735740.8563,3.9
40318.89792,735740.8979,3.3
40318.93958,735740.9396,2.8
40318.98125,735740.9813,2.8
40319.02292,735741.0229,2.8
40319.06458,735741.0646,2.8
40319.10625,735741.1063,2.8
40319.14792,735741.1479,2.2
40319.18958,735741.1896,2.2
40319.23125,735741.2313,2.2
40319.27292,735741.2729,2.2
40319.31458,735741.3146,2.2
40319.35625,735741.3563,2.2
40319.39792,735741.3979,2.8
40319.43958,735741.4396,3.3
40319.48125,735741.4813,2.8
40319.52292,735741.5229,2.8
40319.56458,735741.5646,6.1
40319.60625,735741.6063,7.2
40319.64792,735741.6479,7.2
40319.68958,735741.6896,7.2
40319.73125,735741.7313,7.2
40319.77292,735741.7729,7.2
40319.81458,735741.8146,6.1
40319.85625,735741.8563,5.6
40319.89792,735741.8979,5
40319.93958,735741.9396,3.3
40319.98125,735741.9813,3.3
40320.02292,735742.0229,2.2
40320.06458,735742.0646,1.7
40320.10625,735742.1063,1.7
40320.14792,735742.1479,1.7
40320.18958,735742.1896,1.7
40320.23125,735742.2313,1.1
40320.27292,735742.2729,1.1
40320.31458,735742.3146,1.1
40320.35625,735742.3563,1.1
40320.39792,735742.3979,1.7
40320.43958,735742.4396,2.2
40320.48125,735742.4813,3.3
40320.52292,735742.5229,3.3
40320.56458,735742.5646,2.2
40320.60625,735742.6063,5
40320.64792,735742.6479,3.9
40320.68958,735742.6896,5.6
40320.73125,735742.7313,5
40320.77292,735742.7729,5.6
40320.81458,735742.8146,5.6
40320.85625,735742.8563,5.6
40320.89792,735742.8979,5
40320.93958,735742.9396,4.4
40320.98125,735742.9813,3.9
40321.02292,735743.0229,3.3
40321.06458,735743.0646,2.8
40321.10625,735743.1063,2.8
40321.14792,735743.1479,2.2
40321.18958,735743.1896,1.7
40321.23125,735743.2313,1.7
40321.27292,735743.2729,1.7
40321.31458,735743.3146,1.1
40321.35625,735743.3563,1.7
40321.39792,735743.3979,2.8
40321.43958,735743.4396,3.3
40321.48125,735743.4813,3.9
40321.52292,735743.5229,5
40321.56458,735743.5646,4.4
40321.60625,735743.6063,4.4
40321.64792,735743.6479,4.4
40321.68958,735743.6896,4.4
40321.73125,735743.7313,4.4
40321.77292,735743.7729,4.4
40321.81458,735743.8146,3.9
40321.85625,735743.8563,3.3
40321.89792,735743.8979,2.8
40321.93958,735743.9396,2.8
40321.98125,735743.9813,3.3
40322.02292,735744.0229,3.3
40322.06458,735744.0646,3.3
40322.10625,735744.1063,3.3
40322.14792,735744.1479,2.2
40322.18958,735744.1896,1.7
40322.23125,735744.2313,1.7
40322.27292,735744.2729,1.7
40322.31458,735744.3146,1.1
40322.35625,735744.3563,1.7
40322.39792,735744.3979,2.8
40322.43958,735744.4396,2.8
40322.48125,735744.4813,4.4
40322.52292,735744.5229,5.6
40322.56458,735744.5646,6.1
40322.60625,735744.6063,6.7
40322.64792,735744.6479,7.8
40322.68958,735744.6896,7.2
40322.73125,735744.7313,7.2
40322.77292,735744.7729,6.7
40322.81458,735744.8146,6.1
40322.85625,735744.8563,5.6
40322.89792,735744.8979,5.6
40322.93958,735744.9396,5
40322.98125,735744.9813,5
40323.02292,735745.0229,4.4
40323.06458,735745.0646,3.9
40323.10625,735745.1063,3.3
40323.14792,735745.1479,3.3
40323.18958,735745.1896,2.8
40323.23125,735745.2313,2.2
40323.27292,735745.2729,2.2
40323.31458,735745.3146,2.2
40323.35625,735745.3563,2.8
40323.39792,735745.3979,3.9
40323.43958,735745.4396,4.4
40323.48125,735745.4813,5.6
40323.52292,735745.5229,6.7
40323.56458,735745.5646,7.2
40323.60625,735745.6063,8.3
40323.64792,735745.6479,8.9
40323.68958,735745.6896,7.2
40323.73125,735745.7313,7.2
40323.77292,735745.7729,7.8
40323.81458,735745.8146,7.8
40323.85625,735745.8563,7.8
40323.89792,735745.8979,7.8
40323.93958,735745.9396,7.2
40323.98125,735745.9813,6.7
40324.02292,735746.0229,6.1
40324.06458,735746.0646,5
40324.10625,735746.1063,3.9
40324.14792,735746.1479,3.3
40324.18958,735746.1896,2.8
40324.23125,735746.2313,1.7
40324.27292,735746.2729,1.1
40324.31458,735746.3146,1.1
40324.35625,735746.3563,1.7
40324.39792,735746.3979,2.2
40324.43958,735746.4396,2.8
40324.48125,735746.4813,3.9
40324.52292,735746.5229,5
40324.56458,735746.5646,6.1
40324.60625,735746.6063,6.7
40324.64792,735746.6479,6.1
40324.68958,735746.6896,6.7
40324.73125,735746.7313,6.7
40324.77292,735746.7729,5
40324.81458,735746.8146,5
40324.85625,735746.8563,5
40324.89792,735746.8979,3.9
40324.93958,735746.9396,3.9
40324.98125,735746.9813,3.3
40325.02292,735747.0229,3.3
40325.06458,735747.0646,2.8
40325.10625,735747.1063,2.2
40325.14792,735747.1479,1.1
40325.18958,735747.1896,0.6
40325.23125,735747.2313,0
40325.27292,735747.2729,0
40325.31458,735747.3146,0
40325.35625,735747.3563,0.6
40325.39792,735747.3979,0.6
40325.43958,735747.4396,1.1
40325.48125,735747.4813,2.8
40325.52292,735747.5229,4.4
40325.56458,735747.5646,5
40325.60625,735747.6063,6.1
40325.64792,735747.6479,6.1
40325.68958,735747.6896,6.1
40325.73125,735747.7313,6.1
40325.77292,735747.7729,5.6
40325.81458,735747.8146,5.6
40325.85625,735747.8563,5.6
40325.89792,735747.8979,5.6
40325.93958,735747.9396,5
40325.98125,735747.9813,5
40326.02292,735748.0229,5
40326.06458,735748.0646,5
40326.10625,735748.1063,4.4
40326.14792,735748.1479,3.9
40326.18958,735748.1896,3.3
40326.23125,735748.2313,2.8
40326.27292,735748.2729,2.2
40326.31458,735748.3146,2.8
40326.35625,735748.3563,3.9
40326.39792,735748.3979,4.4
40326.43958,735748.4396,6.1
40326.48125,735748.4813,7.8
40326.52292,735748.5229,8.9
40326.56458,735748.5646,9.4
40326.60625,735748.6063,10
40326.64792,735748.6479,10
40326.68958,735748.6896,9.4
40326.73125,735748.7313,9.4
40326.77292,735748.7729,9.4
40326.81458,735748.8146,9.4
40326.85625,735748.8563,8.3
40326.89792,735748.8979,7.8
40326.93958,735748.9396,6.7
40326.98125,735748.9813,6.1
40327.02292,735749.0229,5.6
40327.06458,735749.0646,5
40327.10625,735749.1063,4.4
40327.14792,735749.1479,4.4
40327.18958,735749.1896,3.9
40327.23125,735749.2313,3.9
40327.27292,735749.2729,4.4
40327.31458,735749.3146,5
40327.35625,735749.3563,5.6
40327.39792,735749.3979,5
40327.43958,735749.4396,4.4
40327.48125,735749.4813,5
40327.52292,735749.5229,4.4
40327.56458,735749.5646,5
40327.60625,735749.6063,5
40327.64792,735749.6479,5
40327.68958,735749.6896,5
40327.73125,735749.7313,5.6
40327.77292,735749.7729,5
40327.81458,735749.8146,4.4
40327.85625,735749.8563,5
40327.89792,735749.8979,5
40327.93958,735749.9396,5
40327.98125,735749.9813,5
40328.02292,735750.0229,5
40328.06458,735750.0646,5.6
40328.10625,735750.1063,5
40328.14792,735750.1479,4.4
40328.18958,735750.1896,4.4
40328.23125,735750.2313,4.4
40328.27292,735750.2729,5
